split,dataset_origin,label,duration_sec,path
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0536.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0538.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0540.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0541.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0542.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0543.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0544.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0545.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0546.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0547.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0548.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0549.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0550.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0552.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0553.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0555.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0556.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0558.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0559.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0561.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0562.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0563.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0564.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0565.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0566.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0567.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0569.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0570.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0571.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0572.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0576.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0577.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0578.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0579.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0580.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0581.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0583.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0585.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0586.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0587.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0588.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0589.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0591.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0592.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0595.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0596.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0597.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0598.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0600.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0601.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0602.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0603.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0604.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0606.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0607.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0608.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0609.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0610.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0612.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0614.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0615.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0617.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0618.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0620.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0622.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0624.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0626.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0627.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0630.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0631.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0633.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0636.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0638.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0640.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0641.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0642.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0643.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0644.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0645.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0646.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0648.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0649.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0650.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0651.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0652.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0654.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0655.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0656.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0658.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0659.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0660.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0661.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0662.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0664.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0665.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0666.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0667.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0669.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0672.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0675.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0677.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0679.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0680.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0681.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0682.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0683.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0684.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0686.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0687.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0689.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0690.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0691.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0692.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0693.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0694.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0695.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0696.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0697.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0699.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0700.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0702.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0704.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0705.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0707.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0712.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0714.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0715.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0717.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0718.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0719.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0720.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0722.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0723.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0725.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0726.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0728.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0729.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0730.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0731.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0732.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0737.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0738.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0739.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0741.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0743.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0746.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0747.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0748.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0749.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0750.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0751.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0752.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0753.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0754.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0755.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0756.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0757.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0761.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0763.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0766.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0767.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0768.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0769.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0770.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0772.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0773.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0774.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0776.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0777.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0778.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0779.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0780.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0781.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0782.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0783.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0784.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0785.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0786.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0787.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0788.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0789.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0790.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0791.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0792.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0795.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0797.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0798.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0799.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0005.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0006.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0007.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0010.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0012.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0015.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0016.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0018.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0020.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0021.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0022.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0023.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0024.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0025.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0026.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0029.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0030.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0031.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0033.avi
train,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0040.avi
