scene_group_id,group_origin,perceptual_cluster_ids,size,label_0_count,label_1_count,old_train_count,old_validation_count,old_test_count,new_split,moved_count
singleton_2664,singleton,,1,1,0,1,0,0,train,0
singleton_2665,singleton,,1,1,0,0,1,0,validation,0
singleton_2666,singleton,,1,1,0,1,0,0,train,0
singleton_2667,singleton,,1,1,0,1,0,0,train,0
singleton_2668,singleton,,1,1,0,0,1,0,validation,0
singleton_2669,singleton,,1,1,0,0,1,0,validation,0
singleton_2670,singleton,,1,1,0,1,0,0,train,0
singleton_2671,singleton,,1,1,0,1,0,0,train,0
singleton_2672,singleton,,1,1,0,1,0,0,train,0
singleton_2673,singleton,,1,1,0,1,0,0,train,0
singleton_2674,singleton,,1,1,0,1,0,0,train,0
singleton_2675,singleton,,1,1,0,1,0,0,train,0
singleton_2676,singleton,,1,1,0,0,0,1,test,0
singleton_2677,singleton,,1,1,0,0,0,1,test,0
singleton_2678,singleton,,1,1,0,1,0,0,train,0
singleton_2679,singleton,,1,1,0,1,0,0,train,0
singleton_2680,singleton,,1,1,0,1,0,0,train,0
singleton_2681,singleton,,1,1,0,1,0,0,train,0
singleton_2682,singleton,,1,1,0,1,0,0,train,0
singleton_2683,singleton,,1,1,0,1,0,0,train,0
singleton_2684,singleton,,1,1,0,0,0,1,test,0
singleton_2685,singleton,,1,1,0,1,0,0,train,0
singleton_2686,singleton,,1,1,0,0,0,1,test,0
singleton_2687,singleton,,1,1,0,1,0,0,train,0
singleton_2688,singleton,,1,1,0,1,0,0,train,0
singleton_2689,singleton,,1,1,0,1,0,0,train,0
singleton_2690,singleton,,1,1,0,1,0,0,train,0
singleton_2691,singleton,,1,1,0,1,0,0,train,0
singleton_2692,singleton,,1,1,0,1,0,0,train,0
singleton_2693,singleton,,1,1,0,1,0,0,train,0
singleton_2694,singleton,,1,1,0,1,0,0,train,0
singleton_2695,singleton,,1,1,0,1,0,0,train,0
singleton_2696,singleton,,1,1,0,1,0,0,train,0
singleton_2697,singleton,,1,1,0,0,1,0,validation,0
singleton_2698,singleton,,1,1,0,1,0,0,train,0
singleton_2699,singleton,,1,1,0,1,0,0,train,0
singleton_2700,singleton,,1,1,0,1,0,0,train,0
singleton_2701,singleton,,1,1,0,0,1,0,validation,0
singleton_2702,singleton,,1,1,0,0,1,0,validation,0
singleton_2703,singleton,,1,1,0,0,0,1,test,0
singleton_2704,singleton,,1,1,0,1,0,0,train,0
singleton_2705,singleton,,1,1,0,1,0,0,train,0
singleton_2706,singleton,,1,1,0,1,0,0,train,0
singleton_2707,singleton,,1,1,0,1,0,0,train,0
singleton_2708,singleton,,1,1,0,1,0,0,train,0
singleton_2709,singleton,,1,1,0,1,0,0,train,0
singleton_2710,singleton,,1,1,0,1,0,0,train,0
singleton_2711,singleton,,1,1,0,1,0,0,train,0
singleton_2712,singleton,,1,1,0,1,0,0,train,0
singleton_2713,singleton,,1,1,0,0,1,0,validation,0
singleton_2714,singleton,,1,1,0,1,0,0,train,0
singleton_2715,singleton,,1,1,0,1,0,0,train,0
singleton_2716,singleton,,1,1,0,0,0,1,test,0
singleton_2717,singleton,,1,1,0,1,0,0,train,0
singleton_2718,singleton,,1,1,0,0,0,1,test,0
singleton_2719,singleton,,1,1,0,1,0,0,train,0
singleton_2720,singleton,,1,1,0,1,0,0,train,0
singleton_2721,singleton,,1,1,0,1,0,0,train,0
singleton_2722,singleton,,1,1,0,1,0,0,train,0
singleton_2723,singleton,,1,1,0,1,0,0,train,0
singleton_2724,singleton,,1,1,0,0,0,1,test,0
singleton_2725,singleton,,1,1,0,1,0,0,train,0
singleton_2726,singleton,,1,1,0,1,0,0,train,0
singleton_2727,singleton,,1,1,0,1,0,0,train,0
singleton_2728,singleton,,1,1,0,1,0,0,train,0
singleton_2729,singleton,,1,1,0,0,1,0,validation,0
singleton_2730,singleton,,1,1,0,1,0,0,train,0
singleton_2731,singleton,,1,1,0,0,0,1,test,0
singleton_2732,singleton,,1,1,0,1,0,0,train,0
singleton_2733,singleton,,1,1,0,1,0,0,train,0
singleton_2734,singleton,,1,1,0,0,1,0,validation,0
singleton_2735,singleton,,1,1,0,0,0,1,test,0
singleton_2736,singleton,,1,1,0,1,0,0,train,0
singleton_2737,singleton,,1,1,0,1,0,0,train,0
singleton_2738,singleton,,1,1,0,1,0,0,train,0
singleton_2739,singleton,,1,1,0,1,0,0,train,0
singleton_2740,singleton,,1,1,0,1,0,0,train,0
singleton_2741,singleton,,1,1,0,1,0,0,train,0
singleton_2742,singleton,,1,1,0,1,0,0,train,0
singleton_2743,singleton,,1,1,0,1,0,0,train,0
singleton_2744,singleton,,1,1,0,1,0,0,train,0
singleton_2745,singleton,,1,1,0,1,0,0,train,0
singleton_2746,singleton,,1,1,0,0,0,1,test,0
singleton_2747,singleton,,1,1,0,1,0,0,train,0
singleton_2748,singleton,,1,1,0,1,0,0,train,0
singleton_2749,singleton,,1,1,0,0,0,1,test,0
singleton_2750,singleton,,1,1,0,1,0,0,train,0
singleton_2751,singleton,,1,1,0,0,0,1,test,0
singleton_2752,singleton,,1,1,0,1,0,0,train,0
singleton_2753,singleton,,1,1,0,1,0,0,train,0
singleton_2754,singleton,,1,1,0,1,0,0,train,0
singleton_2755,singleton,,1,1,0,1,0,0,train,0
singleton_2756,singleton,,1,1,0,1,0,0,train,0
singleton_2757,singleton,,1,1,0,1,0,0,train,0
singleton_2758,singleton,,1,1,0,1,0,0,train,0
singleton_2759,singleton,,1,1,0,1,0,0,train,0
singleton_2760,singleton,,1,1,0,1,0,0,train,0
singleton_2761,singleton,,1,1,0,1,0,0,train,0
singleton_2762,singleton,,1,1,0,1,0,0,train,0
singleton_2763,singleton,,1,1,0,1,0,0,train,0
singleton_2764,singleton,,1,1,0,0,1,0,validation,0
singleton_2765,singleton,,1,1,0,1,0,0,train,0
singleton_2766,singleton,,1,1,0,1,0,0,train,0
singleton_2767,singleton,,1,1,0,1,0,0,train,0
singleton_2768,singleton,,1,1,0,1,0,0,train,0
singleton_2769,singleton,,1,1,0,1,0,0,train,0
singleton_2770,singleton,,1,1,0,1,0,0,train,0
singleton_2771,singleton,,1,1,0,0,1,0,validation,0
singleton_2772,singleton,,1,1,0,1,0,0,train,0
singleton_2773,singleton,,1,1,0,1,0,0,train,0
singleton_2774,singleton,,1,1,0,1,0,0,train,0
singleton_2775,singleton,,1,1,0,1,0,0,train,0
singleton_2776,singleton,,1,1,0,1,0,0,train,0
singleton_2777,singleton,,1,1,0,1,0,0,train,0
singleton_2778,singleton,,1,1,0,0,0,1,test,0
singleton_2779,singleton,,1,1,0,1,0,0,train,0
singleton_2780,singleton,,1,1,0,1,0,0,train,0
singleton_2781,singleton,,1,1,0,1,0,0,train,0
singleton_2782,singleton,,1,1,0,1,0,0,train,0
singleton_2783,singleton,,1,1,0,1,0,0,train,0
singleton_2784,singleton,,1,1,0,1,0,0,train,0
singleton_2785,singleton,,1,1,0,1,0,0,train,0
singleton_2786,singleton,,1,1,0,1,0,0,train,0
singleton_2787,singleton,,1,1,0,1,0,0,train,0
singleton_2788,singleton,,1,1,0,1,0,0,train,0
singleton_2789,singleton,,1,1,0,1,0,0,train,0
singleton_2790,singleton,,1,1,0,1,0,0,train,0
singleton_2791,singleton,,1,1,0,1,0,0,train,0
singleton_2792,singleton,,1,1,0,1,0,0,train,0
singleton_2793,singleton,,1,1,0,0,1,0,validation,0
singleton_2794,singleton,,1,1,0,1,0,0,train,0
singleton_2795,singleton,,1,1,0,0,1,0,validation,0
singleton_2796,singleton,,1,1,0,0,1,0,validation,0
singleton_2797,singleton,,1,1,0,1,0,0,train,0
singleton_2798,singleton,,1,1,0,1,0,0,train,0
singleton_2799,singleton,,1,1,0,1,0,0,train,0
singleton_2800,singleton,,1,1,0,0,0,1,test,0
singleton_2801,singleton,,1,1,0,0,0,1,test,0
singleton_2802,singleton,,1,1,0,1,0,0,train,0
singleton_2803,singleton,,1,1,0,1,0,0,train,0
singleton_2804,singleton,,1,1,0,1,0,0,train,0
singleton_2805,singleton,,1,1,0,1,0,0,train,0
singleton_2806,singleton,,1,1,0,1,0,0,train,0
singleton_2807,singleton,,1,1,0,1,0,0,train,0
singleton_2808,singleton,,1,1,0,1,0,0,train,0
singleton_2809,singleton,,1,1,0,1,0,0,train,0
singleton_2810,singleton,,1,1,0,1,0,0,train,0
singleton_2811,singleton,,1,1,0,1,0,0,train,0
singleton_2812,singleton,,1,1,0,1,0,0,train,0
singleton_2813,singleton,,1,1,0,0,0,1,test,0
singleton_2814,singleton,,1,1,0,1,0,0,train,0
singleton_2815,singleton,,1,1,0,1,0,0,train,0
singleton_2816,singleton,,1,1,0,0,1,0,validation,0
singleton_2817,singleton,,1,1,0,1,0,0,train,0
singleton_2818,singleton,,1,1,0,1,0,0,train,0
singleton_2819,singleton,,1,1,0,1,0,0,train,0
singleton_2820,singleton,,1,1,0,1,0,0,train,0
singleton_2821,singleton,,1,1,0,1,0,0,train,0
singleton_2822,singleton,,1,1,0,1,0,0,train,0
singleton_2823,singleton,,1,1,0,1,0,0,train,0
singleton_2824,singleton,,1,1,0,1,0,0,train,0
singleton_2825,singleton,,1,1,0,1,0,0,train,0
singleton_2826,singleton,,1,1,0,1,0,0,train,0
singleton_2827,singleton,,1,1,0,0,0,1,test,0
singleton_2828,singleton,,1,1,0,1,0,0,train,0
singleton_2829,singleton,,1,1,0,0,1,0,validation,0
singleton_2830,singleton,,1,1,0,1,0,0,train,0
singleton_2831,singleton,,1,1,0,1,0,0,train,0
singleton_2832,singleton,,1,1,0,0,1,0,validation,0
singleton_2833,singleton,,1,1,0,1,0,0,train,0
singleton_2834,singleton,,1,1,0,1,0,0,train,0
singleton_2835,singleton,,1,1,0,1,0,0,train,0
singleton_2836,singleton,,1,1,0,1,0,0,train,0
singleton_2837,singleton,,1,1,0,1,0,0,train,0
singleton_2838,singleton,,1,1,0,1,0,0,train,0
singleton_2839,singleton,,1,1,0,1,0,0,train,0
singleton_2840,singleton,,1,1,0,1,0,0,train,0
singleton_2841,singleton,,1,1,0,0,1,0,validation,0
singleton_2842,singleton,,1,1,0,0,0,1,test,0
singleton_2843,singleton,,1,1,0,1,0,0,train,0
singleton_2844,singleton,,1,1,0,1,0,0,train,0
singleton_2845,singleton,,1,1,0,1,0,0,train,0
singleton_2846,singleton,,1,1,0,0,1,0,validation,0
singleton_2847,singleton,,1,1,0,0,0,1,test,0
singleton_2848,singleton,,1,1,0,1,0,0,train,0
singleton_2849,singleton,,1,1,0,0,0,1,test,0
singleton_2850,singleton,,1,1,0,0,0,1,test,0
singleton_2851,singleton,,1,1,0,1,0,0,train,0
singleton_2852,singleton,,1,1,0,0,0,1,test,0
singleton_2853,singleton,,1,1,0,1,0,0,train,0
singleton_2854,singleton,,1,1,0,1,0,0,train,0
singleton_2855,singleton,,1,1,0,1,0,0,train,0
singleton_2856,singleton,,1,1,0,0,1,0,validation,0
singleton_2857,singleton,,1,1,0,1,0,0,train,0
singleton_2858,singleton,,1,1,0,0,1,0,validation,0
singleton_2859,singleton,,1,1,0,1,0,0,train,0
singleton_2860,singleton,,1,1,0,0,0,1,test,0
singleton_2861,singleton,,1,1,0,0,1,0,validation,0
singleton_2862,singleton,,1,1,0,1,0,0,train,0
singleton_2863,singleton,,1,1,0,1,0,0,train,0
singleton_2864,singleton,,1,1,0,1,0,0,train,0
singleton_2865,singleton,,1,1,0,0,0,1,test,0
singleton_2866,singleton,,1,1,0,1,0,0,train,0
singleton_2867,singleton,,1,1,0,1,0,0,train,0
singleton_2868,singleton,,1,1,0,1,0,0,train,0
singleton_2869,singleton,,1,1,0,0,1,0,validation,0
singleton_2870,singleton,,1,1,0,0,1,0,validation,0
singleton_2871,singleton,,1,1,0,0,1,0,validation,0
singleton_2872,singleton,,1,1,0,1,0,0,train,0
singleton_2873,singleton,,1,1,0,1,0,0,train,0
singleton_2874,singleton,,1,1,0,1,0,0,train,0
singleton_2875,singleton,,1,1,0,1,0,0,train,0
singleton_2876,singleton,,1,1,0,0,0,1,test,0
singleton_2877,singleton,,1,1,0,1,0,0,train,0
singleton_2878,singleton,,1,1,0,1,0,0,train,0
singleton_2879,singleton,,1,1,0,1,0,0,train,0
singleton_2880,singleton,,1,1,0,1,0,0,train,0
singleton_2881,singleton,,1,1,0,0,0,1,test,0
singleton_2882,singleton,,1,1,0,1,0,0,train,0
singleton_2883,singleton,,1,1,0,1,0,0,train,0
singleton_2884,singleton,,1,1,0,0,0,1,test,0
singleton_2885,singleton,,1,1,0,0,1,0,validation,0
singleton_2886,singleton,,1,1,0,1,0,0,train,0
singleton_2887,singleton,,1,1,0,0,0,1,test,0
singleton_2888,singleton,,1,1,0,1,0,0,train,0
singleton_2889,singleton,,1,1,0,1,0,0,train,0
singleton_2890,singleton,,1,1,0,1,0,0,train,0
singleton_2891,singleton,,1,1,0,0,0,1,test,0
singleton_2892,singleton,,1,1,0,1,0,0,train,0
singleton_2893,singleton,,1,1,0,1,0,0,train,0
singleton_2894,singleton,,1,1,0,1,0,0,train,0
singleton_2895,singleton,,1,1,0,1,0,0,train,0
singleton_2896,singleton,,1,1,0,1,0,0,train,0
singleton_2897,singleton,,1,1,0,1,0,0,train,0
singleton_2898,singleton,,1,1,0,0,0,1,test,0
singleton_2899,singleton,,1,1,0,0,1,0,validation,0
singleton_2900,singleton,,1,1,0,0,1,0,validation,0
singleton_2901,singleton,,1,1,0,1,0,0,train,0
singleton_2902,singleton,,1,1,0,1,0,0,train,0
singleton_2903,singleton,,1,1,0,1,0,0,train,0
singleton_2904,singleton,,1,1,0,1,0,0,train,0
singleton_2905,singleton,,1,1,0,1,0,0,train,0
singleton_2906,singleton,,1,1,0,1,0,0,train,0
singleton_2907,singleton,,1,1,0,0,0,1,test,0
singleton_2908,singleton,,1,1,0,0,1,0,validation,0
singleton_2909,singleton,,1,1,0,1,0,0,train,0
singleton_2910,singleton,,1,1,0,1,0,0,train,0
singleton_2911,singleton,,1,1,0,1,0,0,train,0
singleton_2912,singleton,,1,1,0,0,0,1,test,0
singleton_2913,singleton,,1,1,0,1,0,0,train,0
singleton_2914,singleton,,1,1,0,1,0,0,train,0
singleton_2915,singleton,,1,1,0,1,0,0,train,0
singleton_2916,singleton,,1,1,0,1,0,0,train,0
singleton_2917,singleton,,1,1,0,0,1,0,validation,0
singleton_2918,singleton,,1,1,0,1,0,0,train,0
singleton_2919,singleton,,1,1,0,1,0,0,train,0
singleton_2920,singleton,,1,1,0,1,0,0,train,0
singleton_2921,singleton,,1,1,0,1,0,0,train,0
singleton_2922,singleton,,1,1,0,1,0,0,train,0
singleton_2923,singleton,,1,1,0,1,0,0,train,0
singleton_2924,singleton,,1,1,0,0,1,0,validation,0
singleton_2925,singleton,,1,1,0,0,1,0,validation,0
singleton_2926,singleton,,1,1,0,0,0,1,test,0
singleton_2927,singleton,,1,1,0,0,1,0,validation,0
singleton_2928,singleton,,1,1,0,0,1,0,validation,0
singleton_2929,singleton,,1,1,0,1,0,0,train,0
singleton_2930,singleton,,1,1,0,0,1,0,validation,0
singleton_2931,singleton,,1,1,0,0,1,0,validation,0
singleton_2932,singleton,,1,1,0,1,0,0,train,0
singleton_2933,singleton,,1,1,0,1,0,0,train,0
singleton_2934,singleton,,1,1,0,0,1,0,validation,0
singleton_2935,singleton,,1,1,0,1,0,0,train,0
singleton_2936,singleton,,1,1,0,1,0,0,train,0
singleton_2937,singleton,,1,1,0,1,0,0,train,0
singleton_2938,singleton,,1,1,0,0,1,0,validation,0
singleton_2939,singleton,,1,1,0,1,0,0,train,0
singleton_2940,singleton,,1,1,0,1,0,0,train,0
singleton_2941,singleton,,1,1,0,1,0,0,train,0
singleton_2942,singleton,,1,1,0,1,0,0,train,0
singleton_2943,singleton,,1,1,0,1,0,0,train,0
singleton_2944,singleton,,1,1,0,1,0,0,train,0
singleton_2945,singleton,,1,1,0,1,0,0,train,0
singleton_2946,singleton,,1,1,0,1,0,0,train,0
singleton_2947,singleton,,1,1,0,1,0,0,train,0
singleton_2948,singleton,,1,1,0,1,0,0,train,0
singleton_2949,singleton,,1,1,0,0,1,0,validation,0
singleton_2950,singleton,,1,1,0,1,0,0,train,0
singleton_2951,singleton,,1,1,0,1,0,0,train,0
singleton_2952,singleton,,1,1,0,1,0,0,train,0
singleton_2953,singleton,,1,1,0,0,0,1,test,0
singleton_2954,singleton,,1,1,0,1,0,0,train,0
singleton_2955,singleton,,1,1,0,1,0,0,train,0
singleton_2956,singleton,,1,1,0,1,0,0,train,0
singleton_2957,singleton,,1,1,0,1,0,0,train,0
singleton_2958,singleton,,1,1,0,0,1,0,validation,0
singleton_2959,singleton,,1,1,0,1,0,0,train,0
singleton_2960,singleton,,1,1,0,1,0,0,train,0
singleton_2961,singleton,,1,1,0,1,0,0,train,0
singleton_2962,singleton,,1,1,0,1,0,0,train,0
singleton_2963,singleton,,1,1,0,1,0,0,train,0
singleton_2964,singleton,,1,1,0,0,0,1,test,0
singleton_2965,singleton,,1,1,0,0,0,1,test,0
singleton_2966,singleton,,1,1,0,1,0,0,train,0
singleton_2967,singleton,,1,1,0,0,1,0,validation,0
singleton_2968,singleton,,1,1,0,1,0,0,train,0
singleton_2969,singleton,,1,1,0,1,0,0,train,0
singleton_2970,singleton,,1,1,0,1,0,0,train,0
singleton_2971,singleton,,1,1,0,0,0,1,test,0
singleton_2972,singleton,,1,1,0,1,0,0,train,0
singleton_2973,singleton,,1,1,0,0,0,1,test,0
singleton_2974,singleton,,1,1,0,0,0,1,test,0
singleton_2975,singleton,,1,1,0,0,1,0,validation,0
singleton_2976,singleton,,1,1,0,1,0,0,train,0
singleton_2977,singleton,,1,1,0,1,0,0,train,0
singleton_2978,singleton,,1,1,0,1,0,0,train,0
singleton_2979,singleton,,1,1,0,0,0,1,test,0
singleton_2980,singleton,,1,1,0,0,0,1,test,0
singleton_2981,singleton,,1,1,0,0,0,1,test,0
singleton_2982,singleton,,1,1,0,0,0,1,test,0
singleton_2983,singleton,,1,1,0,0,0,1,test,0
singleton_2984,singleton,,1,1,0,1,0,0,train,0
singleton_2985,singleton,,1,1,0,1,0,0,train,0
singleton_2986,singleton,,1,1,0,1,0,0,train,0
singleton_2987,singleton,,1,1,0,1,0,0,train,0
singleton_2988,singleton,,1,1,0,1,0,0,train,0
singleton_2989,singleton,,1,1,0,0,1,0,validation,0
singleton_2990,singleton,,1,1,0,1,0,0,train,0
singleton_2991,singleton,,1,1,0,1,0,0,train,0
singleton_2992,singleton,,1,1,0,1,0,0,train,0
singleton_2993,singleton,,1,1,0,1,0,0,train,0
singleton_2994,singleton,,1,1,0,0,0,1,test,0
singleton_2995,singleton,,1,1,0,0,1,0,validation,0
singleton_2996,singleton,,1,1,0,1,0,0,train,0
singleton_2997,singleton,,1,1,0,1,0,0,train,0
singleton_2998,singleton,,1,1,0,1,0,0,train,0
singleton_2999,singleton,,1,1,0,1,0,0,train,0
singleton_3000,singleton,,1,0,1,1,0,0,train,0
singleton_3001,singleton,,1,0,1,1,0,0,train,0
singleton_3002,singleton,,1,0,1,0,0,1,test,0
singleton_3003,singleton,,1,0,1,0,1,0,validation,0
singleton_3004,singleton,,1,0,1,1,0,0,train,0
singleton_3005,singleton,,1,0,1,1,0,0,train,0
singleton_3006,singleton,,1,0,1,0,0,1,test,0
singleton_3007,singleton,,1,0,1,1,0,0,train,0
singleton_3008,singleton,,1,0,1,1,0,0,train,0
singleton_3009,singleton,,1,0,1,1,0,0,train,0
singleton_3010,singleton,,1,0,1,1,0,0,train,0
singleton_3011,singleton,,1,0,1,1,0,0,train,0
singleton_3012,singleton,,1,0,1,1,0,0,train,0
singleton_3013,singleton,,1,0,1,0,1,0,validation,0
singleton_3014,singleton,,1,0,1,0,0,1,test,0
singleton_3015,singleton,,1,0,1,1,0,0,train,0
singleton_3016,singleton,,1,0,1,0,0,1,test,0
singleton_3017,singleton,,1,0,1,1,0,0,train,0
singleton_3018,singleton,,1,0,1,1,0,0,train,0
singleton_3019,singleton,,1,0,1,1,0,0,train,0
singleton_3020,singleton,,1,0,1,1,0,0,train,0
singleton_3021,singleton,,1,0,1,1,0,0,train,0
singleton_3022,singleton,,1,0,1,1,0,0,train,0
singleton_3023,singleton,,1,0,1,1,0,0,train,0
singleton_3024,singleton,,1,0,1,1,0,0,train,0
singleton_3025,singleton,,1,0,1,1,0,0,train,0
singleton_3026,singleton,,1,0,1,1,0,0,train,0
singleton_3027,singleton,,1,0,1,1,0,0,train,0
singleton_3028,singleton,,1,0,1,1,0,0,train,0
singleton_3029,singleton,,1,0,1,1,0,0,train,0
singleton_3030,singleton,,1,0,1,1,0,0,train,0
singleton_3031,singleton,,1,0,1,1,0,0,train,0
singleton_3032,singleton,,1,0,1,1,0,0,train,0
singleton_3033,singleton,,1,0,1,1,0,0,train,0
singleton_3034,singleton,,1,0,1,1,0,0,train,0
singleton_3035,singleton,,1,0,1,1,0,0,train,0
singleton_3036,singleton,,1,0,1,1,0,0,train,0
singleton_3037,singleton,,1,0,1,1,0,0,train,0
singleton_3038,singleton,,1,0,1,0,1,0,validation,0
singleton_3039,singleton,,1,0,1,1,0,0,train,0
singleton_3040,singleton,,1,0,1,1,0,0,train,0
singleton_3041,singleton,,1,0,1,1,0,0,train,0
singleton_3042,singleton,,1,0,1,0,0,1,test,0
singleton_3043,singleton,,1,0,1,0,0,1,test,0
singleton_3044,singleton,,1,0,1,0,1,0,validation,0
singleton_3045,singleton,,1,0,1,1,0,0,train,0
singleton_3046,singleton,,1,0,1,1,0,0,train,0
singleton_3047,singleton,,1,0,1,1,0,0,train,0
singleton_3048,singleton,,1,0,1,1,0,0,train,0
singleton_3049,singleton,,1,0,1,1,0,0,train,0
singleton_3050,singleton,,1,0,1,1,0,0,train,0
singleton_3051,singleton,,1,0,1,1,0,0,train,0
singleton_3052,singleton,,1,0,1,1,0,0,train,0
singleton_3053,singleton,,1,0,1,0,0,1,test,0
singleton_3054,singleton,,1,0,1,1,0,0,train,0
singleton_3055,singleton,,1,0,1,1,0,0,train,0
singleton_3056,singleton,,1,0,1,1,0,0,train,0
singleton_3057,singleton,,1,0,1,1,0,0,train,0
singleton_3058,singleton,,1,0,1,1,0,0,train,0
singleton_3059,singleton,,1,0,1,1,0,0,train,0
singleton_3060,singleton,,1,0,1,1,0,0,train,0
singleton_3061,singleton,,1,0,1,1,0,0,train,0
singleton_3062,singleton,,1,0,1,1,0,0,train,0
singleton_3063,singleton,,1,0,1,0,1,0,validation,0
singleton_3064,singleton,,1,0,1,1,0,0,train,0
singleton_3065,singleton,,1,0,1,1,0,0,train,0
singleton_3066,singleton,,1,0,1,0,1,0,validation,0
singleton_3067,singleton,,1,0,1,1,0,0,train,0
singleton_3068,singleton,,1,0,1,0,1,0,validation,0
singleton_3069,singleton,,1,0,1,1,0,0,train,0
singleton_3070,singleton,,1,0,1,1,0,0,train,0
singleton_3071,singleton,,1,0,1,0,1,0,validation,0
singleton_3072,singleton,,1,0,1,1,0,0,train,0
singleton_3073,singleton,,1,0,1,1,0,0,train,0
singleton_3074,singleton,,1,0,1,1,0,0,train,0
singleton_3075,singleton,,1,0,1,1,0,0,train,0
singleton_3076,singleton,,1,0,1,1,0,0,train,0
singleton_3077,singleton,,1,0,1,1,0,0,train,0
singleton_3078,singleton,,1,0,1,0,1,0,validation,0
singleton_3079,singleton,,1,0,1,1,0,0,train,0
singleton_3080,singleton,,1,0,1,1,0,0,train,0
singleton_3081,singleton,,1,0,1,1,0,0,train,0
singleton_3082,singleton,,1,0,1,1,0,0,train,0
singleton_3083,singleton,,1,0,1,1,0,0,train,0
singleton_3084,singleton,,1,0,1,1,0,0,train,0
singleton_3085,singleton,,1,0,1,1,0,0,train,0
singleton_3086,singleton,,1,0,1,1,0,0,train,0
singleton_3087,singleton,,1,0,1,1,0,0,train,0
singleton_3088,singleton,,1,0,1,1,0,0,train,0
singleton_3089,singleton,,1,0,1,0,0,1,test,0
singleton_3090,singleton,,1,0,1,1,0,0,train,0
singleton_3091,singleton,,1,0,1,1,0,0,train,0
singleton_3092,singleton,,1,0,1,1,0,0,train,0
singleton_3093,singleton,,1,0,1,1,0,0,train,0
singleton_3094,singleton,,1,0,1,1,0,0,train,0
singleton_3095,singleton,,1,0,1,1,0,0,train,0
singleton_3096,singleton,,1,0,1,1,0,0,train,0
singleton_3097,singleton,,1,0,1,0,0,1,test,0
singleton_3098,singleton,,1,0,1,1,0,0,train,0
singleton_3099,singleton,,1,0,1,1,0,0,train,0
singleton_3100,singleton,,1,0,1,0,0,1,test,0
singleton_3101,singleton,,1,0,1,1,0,0,train,0
singleton_3102,singleton,,1,0,1,0,0,1,test,0
singleton_3103,singleton,,1,0,1,1,0,0,train,0
singleton_3104,singleton,,1,0,1,1,0,0,train,0
singleton_3105,singleton,,1,0,1,0,0,1,test,0
singleton_3106,singleton,,1,0,1,1,0,0,train,0
singleton_3107,singleton,,1,0,1,1,0,0,train,0
singleton_3108,singleton,,1,0,1,1,0,0,train,0
singleton_3109,singleton,,1,0,1,1,0,0,train,0
singleton_3110,singleton,,1,0,1,1,0,0,train,0
singleton_3111,singleton,,1,0,1,1,0,0,train,0
singleton_3112,singleton,,1,0,1,0,1,0,validation,0
singleton_3113,singleton,,1,0,1,1,0,0,train,0
singleton_3114,singleton,,1,0,1,1,0,0,train,0
singleton_3115,singleton,,1,0,1,1,0,0,train,0
singleton_3116,singleton,,1,0,1,0,0,1,test,0
singleton_3117,singleton,,1,0,1,1,0,0,train,0
singleton_3118,singleton,,1,0,1,1,0,0,train,0
singleton_3119,singleton,,1,0,1,0,1,0,validation,0
singleton_3120,singleton,,1,0,1,1,0,0,train,0
singleton_3121,singleton,,1,0,1,1,0,0,train,0
singleton_3122,singleton,,1,0,1,1,0,0,train,0
singleton_3123,singleton,,1,0,1,1,0,0,train,0
singleton_3124,singleton,,1,0,1,1,0,0,train,0
singleton_3125,singleton,,1,0,1,1,0,0,train,0
singleton_3126,singleton,,1,0,1,1,0,0,train,0
singleton_3127,singleton,,1,0,1,1,0,0,train,0
singleton_3128,singleton,,1,1,0,0,1,0,validation,0
singleton_3129,singleton,,1,1,0,1,0,0,train,0
singleton_3130,singleton,,1,1,0,1,0,0,train,0
singleton_3131,singleton,,1,1,0,1,0,0,train,0
singleton_3132,singleton,,1,1,0,0,1,0,validation,0
singleton_3133,singleton,,1,1,0,1,0,0,train,0
singleton_3134,singleton,,1,1,0,1,0,0,train,0
singleton_3135,singleton,,1,1,0,1,0,0,train,0
singleton_3136,singleton,,1,1,0,0,1,0,validation,0
singleton_3137,singleton,,1,1,0,1,0,0,train,0
singleton_3138,singleton,,1,1,0,1,0,0,train,0
singleton_3139,singleton,,1,1,0,1,0,0,train,0
singleton_3140,singleton,,1,1,0,1,0,0,train,0
singleton_3141,singleton,,1,1,0,0,0,1,test,0
singleton_3142,singleton,,1,1,0,0,0,1,test,0
singleton_3143,singleton,,1,1,0,0,0,1,test,0
singleton_3144,singleton,,1,1,0,0,1,0,validation,0
singleton_3145,singleton,,1,1,0,0,1,0,validation,0
singleton_3146,singleton,,1,1,0,1,0,0,train,0
singleton_3147,singleton,,1,1,0,1,0,0,train,0
singleton_3148,singleton,,1,1,0,1,0,0,train,0
singleton_3149,singleton,,1,1,0,1,0,0,train,0
singleton_3150,singleton,,1,1,0,0,0,1,test,0
singleton_3151,singleton,,1,1,0,1,0,0,train,0
singleton_3152,singleton,,1,1,0,1,0,0,train,0
singleton_3153,singleton,,1,1,0,1,0,0,train,0
singleton_3154,singleton,,1,1,0,1,0,0,train,0
singleton_3155,singleton,,1,1,0,0,0,1,test,0
singleton_3156,singleton,,1,1,0,0,1,0,validation,0
singleton_3157,singleton,,1,1,0,0,1,0,validation,0
singleton_3158,singleton,,1,1,0,0,1,0,validation,0
